native_path	kind	status	ported_candidates	evidence_or_next_action
GCSViews/ConfigurationView/ConfigSerialInjectGPS.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigGpsInjectView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigGpsInjectViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.cs	csharp	replace	GCSViews/ConfigurationView/ConfigGpsInjectView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigGpsInjectViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSerialInjectGPS.zh-CN.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigBasicTuningView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigBasicTuningViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigSimplePids.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.cs	csharp	replace	GCSViews/ConfigurationView/ConfigBasicTuningView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigBasicTuningViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigSimplePids.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigSimplePids.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTerminalView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTerminalViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTerminal.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTerminalView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTerminalViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTerminal.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.ru-RU.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTerminal.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTradHeliView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTradHeliViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTradHeli.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTradHeliView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTradHeliViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTradHeli.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigTradHeli4.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTradHeli4View.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTradHeli4ViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTradHeli4.cs	csharp	replace	GCSViews/ConfigurationView/ConfigTradHeli4View.axaml;ViewModels/GCSViews/ConfigurationView/ConfigTradHeli4ViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigTradHeli4.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigUserDefined.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigUserDefinedView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigUserDefinedViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigUserDefined.cs	csharp	replace	GCSViews/ConfigurationView/ConfigUserDefinedView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigUserDefinedViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigUserDefined.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/DeviceInfo.cs	csharp	replace	GCSViews/ConfigurationView/ConfigDroneCanView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigDroneCanViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/DroneCANModel.cs	csharp	replace	GCSViews/ConfigurationView/ConfigDroneCanView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigDroneCanViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/uitype.cs	csharp	replace	GCSViews/ConfigurationView/ConfigDroneCanView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigDroneCanViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/FlightData.Designer.cs	csharp	replace	GCSViews/FlightDataView.axaml;GCSViews/FlightDataView.axaml.cs;ViewModels/FlightDataViewModel.cs	Flight Data Avalonia replacement with splitter/session/airport fixes.
